epoch,loss,train_acc,val_acc,test_acc,f1_micro,f1_macro,att_entropy,model
68.0,2.1177241802215576,0.5164337317601522,0.5247491526561294,0.46688476019998765,0.46688476019998765,0.16259694592142176,,GCN
69.0,2.1128616333007812,0.5179511991291057,0.5246149199637572,0.467399131740839,0.467399131740839,0.16358623886063478,,GCN
70.0,2.102602243423462,0.5189848363224508,0.5254874324641766,0.4683455753760056,0.4683455753760056,0.16433049392951013,,GCN
71.0,2.0992138385772705,0.5201724194807622,0.5270982247726433,0.4704236364010452,0.4704236364010452,0.16521481369911634,,GCN
72.0,2.091996908187866,0.521349006498719,0.5280714117923421,0.4710203073884328,0.4710203073884328,0.16603416078754685,,GCN
73.0,2.0858852863311768,0.5225255935166756,0.5282392026578073,0.4709997325267988,0.4709997325267988,0.1674608541539567,,GCN
74.0,2.0807077884674072,0.5234492693064734,0.5285076680425518,0.47003271402999813,0.47003271402999813,0.16826381443655639,,GCN
75.0,2.077613592147827,0.5243949373769807,0.5290110406389477,0.4699298397218279,0.4699298397218279,0.16859273843910233,,GCN
76.0,2.077648162841797,0.525417578429971,0.5295815295815296,0.4707939839104582,0.4707939839104582,0.1688649413829312,,GCN
77.0,2.069525718688965,0.5261873082548025,0.5303198093895768,0.47174042754562473,0.47174042754562473,0.16948617182402365,,GCN
78.0,2.0670859813690186,0.5268140882550225,0.5311252055438102,0.4727485957656935,0.4727485957656935,0.1704300761600449,,GCN
79.0,2.0639309883117676,0.5275178412377256,0.5313601127554616,0.4732629673065449,0.4732629673065449,0.17146200139352105,,GCN
80.0,2.05771541595459,0.5284415170275233,0.5321655089096949,0.47385963829393246,0.47385963829393246,0.17265056186205277,,GCN
81.0,2.054135799407959,0.5298380268525748,0.5329709050639283,0.47404481204863896,0.47404481204863896,0.17314017622497999,,GCN
82.0,2.048173666000366,0.5305087914142136,0.5338434175643478,0.4744563092813201,0.4744563092813201,0.17400708602573003,,GCN
83.0,2.043792486190796,0.531366490361883,0.5347159300647673,0.474785507067465,0.474785507067465,0.17463923637138007,,GCN
84.0,2.04124116897583,0.5321472163270692,0.5355548843920936,0.47511470485360985,0.47511470485360985,0.17506566401435586,,GCN
85.0,2.0384323596954346,0.5331588612397049,0.5361253733346757,0.4757319507026315,0.4757319507026315,0.17613045545502745,,GCN
86.0,2.0333993434906006,0.533818629660989,0.537501258431491,0.4771721910170154,0.4771721910170154,0.17671814258400015,,GCN
87.0,2.0284721851348877,0.5344344135208542,0.5377697238162354,0.47890047939427605,0.47890047939427605,0.17782849175868914,,GCN
88.0,2.0259320735931396,0.534940235977172,0.5377697238162354,0.47789231117420733,0.47789231117420733,0.17899026106471388,,GCN
89.0,2.030977249145508,0.5354900429949088,0.5376354911238632,0.4768635680925046,0.4768635680925046,0.18107373470819352,,GCN
90.0,2.0153160095214844,0.5361388152758382,0.536930769488909,0.4767195440610662,0.4767195440610662,0.18176816579533592,,GCN
91.0,2.0191943645477295,0.5367765914164129,0.5373670257391188,0.47789231117420733,0.47789231117420733,0.1826271517500641,,GCN
92.0,2.0182182788848877,0.5377442517676295,0.5386086781435618,0.479990947060881,0.479990947060881,0.18325053314407874,,GCN
93.0,2.0142526626586914,0.5386019507152989,0.5398167723749119,0.4814311873752649,0.4814311873752649,0.1841753965026358,,GCN
94.0,2.009652853012085,0.5391737500137451,0.5397496560287258,0.4812048638972903,0.4812048638972903,0.18450519081118005,,GCN
95.0,2.0066232681274414,0.539470645803323,0.5393805161247022,0.4801761208155875,0.4801761208155875,0.18464626642184495,,GCN
96.0,2.0126965045928955,0.5395806072068704,0.5387429108359341,0.47966174927473615,0.47966174927473615,0.18489433345627843,,GCN
97.0,2.006070137023926,0.5398555107157388,0.5397832142018189,0.4797851984445405,0.4797851984445405,0.18526736249611836,,GCN
98.0,2.0015692710876465,0.5406802212423439,0.5405886103560522,0.4818015348846779,0.4818015348846779,0.18681663815661675,,GCN
99.0,2.00067400932312,0.5411530552775976,0.5413604483371925,0.4830566014443553,0.4830566014443553,0.18737932105163296,,GCN
100.0,1.992396354675293,0.5420657349270406,0.5413940065102856,0.4834269489537683,0.4834269489537683,0.18821964970064994,,GCN
101.0,1.9951717853546143,0.5427035110676153,0.5403872613174939,0.48104026500421787,0.48104026500421787,0.18747805464422046,,GCN
102.0,1.991927146911621,0.5431543528221594,0.5407228430484244,0.48019669567722156,0.48019669567722156,0.1879999212723772,,GCN
103.0,1.990581750869751,0.5429894107168384,0.540420819490587,0.48034071970865994,0.48034071970865994,0.18814356932108894,,GCN
104.0,1.987892746925354,0.5432863065064163,0.5413268901640995,0.48190440919284816,0.48190440919284816,0.1888830899420159,,GCN
105.0,1.9808419942855835,0.5440560363312478,0.5425685425685426,0.484435117173837,0.484435117173837,0.1906004928669153,,GCN
106.0,1.978731632232666,0.5449797121210456,0.5439444276653579,0.4856901837335144,0.4856901837335144,0.19175573810639443,,GCN
107.0,1.9828498363494873,0.5454415500159444,0.5431390315111245,0.4849494887146884,0.4849494887146884,0.19199404316797578,,GCN
108.0,1.9792522192001343,0.5460683300161643,0.5421994026645189,0.48299487685945314,0.48299487685945314,0.19153372861534734,,GCN
109.0,1.9827394485473633,0.5460793261565191,0.5423671935299842,0.4823982058720655,0.4823982058720655,0.19150730427612506,,GCN
110.0,1.9710946083068848,0.5458594033494244,0.5431390315111245,0.48352982326193855,0.48352982326193855,0.19185656817577207,,GCN
111.0,1.9718313217163086,0.5458374110687149,0.5435752877613342,0.48542271053227165,0.48542271053227165,0.19250812338371856,,GCN
112.0,1.9692720174789429,0.5463432335250327,0.5452196382428941,0.4875624961422134,0.4875624961422134,0.19384541060540023,,GCN
113.0,1.970495581626892,0.546497179489999,0.5452867545890802,0.48696582515482584,0.48696582515482584,0.19394926540306318,,GCN
114.0,1.9709184169769287,0.5468820444024147,0.5452196382428941,0.48464086579017757,0.48464086579017757,0.19305558996993283,,GCN
115.0,1.9696977138519287,0.5475418128236988,0.5443806839155676,0.48344752381540235,0.48344752381540235,0.19335691133354965,,GCN
116.0,1.962849497795105,0.5479266777361146,0.5450518473774287,0.48451741662037323,0.48451741662037323,0.1940645041110469,,GCN
117.0,1.971523642539978,0.548366523350304,0.5456558944931038,0.48634857930580416,0.48634857930580416,0.1954234917736784,,GCN
118.0,1.9654213190078735,0.5482345696660472,0.545756569012383,0.4869246754315577,0.4869246754315577,0.19568596288296142,,GCN
119.0,1.9594409465789795,0.5489273265083956,0.5460250343971275,0.48723329835606854,0.48723329835606854,0.19612662110722387,,GCN
120.0,1.9639344215393066,0.5492462145786828,0.5462934997818719,0.48706869946299614,0.48706869946299614,0.19635304061301956,,GCN
121.0,1.9606245756149292,0.549323187561166,0.5459579180509413,0.4859576569347571,0.4859576569347571,0.196042473937797,,GCN
122.0,1.955440878868103,0.5498949868596122,0.546394174301151,0.4858753574882209,0.4858753574882209,0.19647547408765378,,GCN
123.0,1.9588924646377563,0.5503568247545112,0.5471995704553844,0.48659547764541283,0.48659547764541283,0.19699847729520115,,GCN
124.0,1.9570846557617188,0.5501698903684806,0.546964663243733,0.4874596218340432,0.4874596218340432,0.19686125741025393,,GCN
125.0,1.9518071413040161,0.5500159444035143,0.5471995704553844,0.4880357179597967,0.4880357179597967,0.1968609098759549,,GCN
126.0,1.9582550525665283,0.5504008093159302,0.5477365012248733,0.48778881962018805,0.48778881962018805,0.1968351325514747,,GCN
127.0,1.9487627744674683,0.5507306935265722,0.5477029430517802,0.4874801966956772,0.4874801966956772,0.19739294735374263,,GCN
128.0,1.956085205078125,0.550697705105508,0.5469982214168261,0.4863280044441701,0.4863280044441701,0.1982479198885279,,GCN
129.0,1.9463216066360474,0.5513794658075015,0.5468639887244539,0.4871098491862642,0.4871098491862642,0.19874213361592177,,GCN
130.0,1.95001220703125,0.5516543693163699,0.5477365012248733,0.488138592267967,0.488138592267967,0.19958189244968313,,GCN
131.0,1.9449210166931152,0.5520502303691405,0.5490452699755025,0.4898257309219595,0.4898257309219595,0.2005982088808364,,GCN
132.0,1.9497085809707642,0.5526770103693603,0.549313735360247,0.48933193424274224,0.48933193424274224,0.20054406002208974,,GCN
133.0,1.9469317197799683,0.5522921454569446,0.5485418973791066,0.48824146657613726,0.48824146657613726,0.19960410542264814,,GCN
134.0,1.9436217546463013,0.5516323770356605,0.5478707339172455,0.487768244758554,0.487768244758554,0.19947468555359296,,GCN
135.0,1.9443957805633545,0.5513574735267921,0.547568710359408,0.4875830710038475,0.4875830710038475,0.19902552086234843,,GCN
136.0,1.9389184713363647,0.5524131030008467,0.5483405483405484,0.48830319116103943,0.48830319116103943,0.19968841376872565,,GCN
137.0,1.9441231489181519,0.5531388482642593,0.5488439209369442,0.4892084850729379,0.4892084850729379,0.20014496626676653,,GCN
138.0,1.94171941280365,0.5537656282644792,0.5494479680526192,0.4893936588276444,0.4893936588276444,0.20113844360488464,,GCN
139.0,1.9381510019302368,0.5539085780890908,0.5491459444947817,0.48877641297862273,0.48877641297862273,0.20119608346785225,,GCN
140.0,1.943721890449524,0.5538206089662528,0.5497164334373636,0.48949653313581465,0.48949653313581465,0.20177626024228879,,GCN
141.0,1.9355186223983765,0.553149844404614,0.5498842243028289,0.49019607843137253,0.49019607843137253,0.20184463658216661,,GCN
142.0,1.9350191354751587,0.553193828966033,0.5508238531494345,0.49038125218607903,0.49038125218607903,0.20144460885698273,,GCN
143.0,1.9382860660552979,0.5537216437030602,0.550488271418504,0.49079274941876017,0.49079274941876017,0.20167704817034565,,GCN
144.0,1.934790849685669,0.5547552808964054,0.5494144098795262,0.4893730839660103,0.4893730839660103,0.20224398635682705,,GCN
145.0,1.9307156801223755,0.5552940917737874,0.5488439209369442,0.4883854906075757,0.4883854906075757,0.20318497502712915,,GCN
146.0,1.9328855276107788,0.5546673117735674,0.5492801771871539,0.48848836491574593,0.48848836491574593,0.2034010809872135,,GCN
147.0,1.9324510097503662,0.5546563156332127,0.550488271418504,0.49042240190934716,0.49042240190934716,0.20340012538921806,,GCN
148.0,1.928990364074707,0.5543484237032802,0.5511594348803651,0.49159516902248834,0.49159516902248834,0.20394577276572642,,GCN
149.0,1.9244471788406372,0.5544583851068275,0.5512265512265512,0.4916363187457564,0.4916363187457564,0.20390412367008182,,GCN
150.0,1.9349364042282104,0.5549532114227906,0.5513272257458304,0.49048412649424933,0.49048412649424933,0.2036465867561456,,GCN
151.0,1.9239075183868408,0.5553820608966252,0.5501191315144803,0.48912618562640164,0.48912618562640164,0.20396941767459484,,GCN
152.0,1.9263439178466797,0.5557449335283315,0.5503540387261318,0.4888175627018908,0.4888175627018908,0.20373714848228713,,GCN
153.0,1.9281156063079834,0.5556459682651389,0.5515621329574818,0.49056642594078553,0.49056642594078553,0.20348497257121217,,GCN
154.0,1.927583932876587,0.55560198370372,0.5518641565153193,0.4925416126576549,0.4925416126576549,0.20377476158913757,,GCN
155.0,1.9251714944839478,0.5554700300194632,0.5520655055538777,0.49301483447523814,0.49301483447523814,0.20460947430230805,,GCN
156.0,1.924009919166565,0.5563717135285515,0.551662807476761,0.49186264222373105,0.49186264222373105,0.20574248554045918,,GCN
157.0,1.9240553379058838,0.5567785707216767,0.5506896204570623,0.49031952760117686,0.49031952760117686,0.20656888847664412,,GCN
158.0,1.9218991994857788,0.5570424780901904,0.55055538776469,0.48994918009176386,0.48994918009176386,0.20646663622838762,,GCN
159.0,1.9247231483459473,0.5568335514234504,0.5516292493036679,0.49157459416085425,0.49157459416085425,0.20675281631617085,,GCN
160.0,1.9227182865142822,0.5564376903706799,0.5526359944964596,0.4931382836450425,0.4931382836450425,0.20681076014069336,,GCN
161.0,1.9171549081802368,0.5566576131777746,0.5530386925735763,0.4945167993745242,0.4945167993745242,0.20686351862384145,,GCN
162.0,1.9173928499221802,0.5569105244059335,0.5527366690157388,0.4919037919469992,0.4919037919469992,0.20696843855405436,,GCN
163.0,1.9157828092575073,0.5572843931779945,0.5505889459377832,0.4878505442050902,0.4878505442050902,0.2064195387323827,,GCN
164.0,1.9113601446151733,0.5579331654589239,0.5508909694956207,0.48898216159496327,0.48898216159496327,0.2066406361339645,,GCN
165.0,1.9147756099700928,0.5582410573888565,0.5521326219000637,0.4920683908400716,0.4920683908400716,0.207395706923673,,GCN
166.0,1.910503625869751,0.5573503700201229,0.5531729252659485,0.4936115054626258,0.4936115054626258,0.20719846949006424,,GCN
167.0,1.9175219535827637,0.5566686093181293,0.5536427396892513,0.49297368475197006,0.49297368475197006,0.20759670498063815,,GCN
168.0,1.9138132333755493,0.5572733970376398,0.5523339709386221,0.49130712095961154,0.49130712095961154,0.20708648810459546,,GCN
169.0,1.905811071395874,0.5578012117746671,0.5520655055538777,0.4902166532930066,0.4902166532930066,0.20726322168030692,,GCN
170.0,1.914717197418213,0.5581200998449545,0.5527702271888318,0.4909161985885645,0.4909161985885645,0.2081193124682316,,GCN
171.0,1.9117951393127441,0.5580981075642449,0.5529715762273901,0.49178034277719485,0.49178034277719485,0.20831448348322681,,GCN
172.0,1.9077173471450806,0.5585269570380796,0.5529380180542971,0.4928913853054338,0.4928913853054338,0.20754308254647,,GCN
173.0,1.9088492393493652,0.5584939686170154,0.5533071579583207,0.4934469065695533,0.4934469065695533,0.20736803998570377,,GCN
174.0,1.9130138158798218,0.5581530882660186,0.5530722507466693,0.4918832170853651,0.4918832170853651,0.20766809515756438,,GCN
175.0,1.909900188446045,0.5585269570380796,0.5527031108426457,0.4915128695759521,0.4915128695759521,0.20800062534014088,,GCN
176.0,1.9081835746765137,0.5587138914241101,0.5529380180542971,0.49241816348785056,0.49241816348785056,0.20840431425890227,,GCN
177.0,1.9149130582809448,0.5590767640558164,0.5536427396892513,0.49297368475197006,0.49297368475197006,0.20819578664586488,,GCN
178.0,1.910414457321167,0.5590437756347522,0.5533407161314138,0.4931794333683106,0.4931794333683106,0.20811611532824928,,GCN
179.0,1.9086939096450806,0.5586149261609176,0.5533742743045068,0.49175976791556075,0.49175976791556075,0.20719705061692245,,GCN
180.0,1.9062601327896118,0.5584829724766607,0.5523339709386221,0.4902166532930066,0.4902166532930066,0.207835252583889,,GCN
181.0,1.9052847623825073,0.5583510187924039,0.5518641565153193,0.48968170689052115,0.48968170689052115,0.20830764965200066,,GCN
182.0,1.9045696258544922,0.5585159608977249,0.5528037853619249,0.4920683908400716,0.4920683908400716,0.20926206085607618,,GCN
183.0,1.9012736082077026,0.5591097524768807,0.554582368535857,0.49548381787132484,0.49548381787132484,0.21007151069543123,,GCN
184.0,1.8978451490402222,0.559219713880428,0.5551192993053459,0.4958747402423719,0.4958747402423719,0.2105204911816548,,GCN
185.0,1.9066288471221924,0.5589668026522691,0.5537434142085305,0.4923358640413143,0.4923358640413143,0.20914586120341302,,GCN
186.0,1.9071872234344482,0.5588678373890764,0.5523339709386221,0.48933193424274224,0.48933193424274224,0.2084009332963468,,GCN
187.0,1.9008620977401733,0.5595386019507153,0.5524682036309944,0.4902578030162747,0.4902578030162747,0.2089245789069009,,GCN
188.0,1.902438998222351,0.5595935826524889,0.5536762978623444,0.4924798880727527,0.4924798880727527,0.20970087975509083,,GCN
189.0,1.9015802145004272,0.5587578759855291,0.5543139031511125,0.4945373742361583,0.4945373742361583,0.20991928785084682,,GCN
190.0,1.9053237438201904,0.5590877601961711,0.5549850666129736,0.4945167993745242,0.4945167993745242,0.20997970567187738,,GCN
191.0,1.8987962007522583,0.5592087177400732,0.5532735997852277,0.4923564389029484,0.4923564389029484,0.20903957735016115,,GCN
192.0,1.9027310609817505,0.559010787213688,0.5517970401691332,0.4902166532930066,0.4902166532930066,0.2084891667928673,,GCN
193.0,1.9006508588790894,0.5591867254593638,0.5526024363233666,0.4904018270477131,0.4904018270477131,0.20997699741957598,,GCN
194.0,1.899968147277832,0.5596925479156816,0.5539112050739958,0.49297368475197006,0.49297368475197006,0.21086782483611702,,GCN
195.0,1.8999121189117432,0.5596705556349721,0.5550186247860667,0.49523691953171617,0.49523691953171617,0.21086082508307896,,GCN
196.0,1.8930468559265137,0.5598684861613573,0.5547837175744152,0.49441392506635395,0.49441392506635395,0.21068219216039238,,GCN
197.0,1.8950607776641846,0.5591647331786543,0.5539447632470889,0.4919037919469992,0.4919037919469992,0.2097263031944446,,GCN
198.0,1.9025590419769287,0.5595825865121342,0.5530386925735763,0.49097792317346667,0.49097792317346667,0.20985897228619485,,GCN
199.0,1.8960986137390137,0.5601983703719994,0.5537769723816235,0.4919243668086332,0.4919243668086332,0.21020097931868298,,GCN
200.0,1.8986046314239502,0.5608031580915099,0.5551192993053459,0.49542209328642267,0.49542209328642267,0.21129412655113572,,GCN
1.0,3.8397796154022217,0.08772720775007972,0.04708211684955871,0.04493549780877724,0.04493549780877724,0.010403292612210796,13.059589385986328,GAT
2.0,3.6728923320770264,0.1794350183085737,0.07758649619114735,0.061765734625434644,0.061765734625434644,0.0038447597708564803,13.059616565704346,GAT
3.0,3.5521726608276367,0.1791601147997053,0.0766133091714487,0.05923502664444582,0.05923502664444582,0.0029408045573859807,13.05955982208252,GAT
4.0,3.4786791801452637,0.1791931032207695,0.07678110003691399,0.059708248462029094,0.059708248462029094,0.0030447906007334295,13.059519290924072,GAT
5.0,3.4344592094421387,0.17973191409815154,0.078559683210846,0.06339114869452503,0.06339114869452503,0.0039024303975004004,13.059610843658447,GAT
6.0,3.392817497253418,0.18316270988882902,0.08966743850464781,0.08217599736641772,0.08217599736641772,0.007438945934532745,13.059813022613525,GAT
7.0,3.3531038761138916,0.20539690568610416,0.1445350515117957,0.13167911445795527,0.13167911445795527,0.013077371891052663,13.060083389282227,GAT
8.0,3.3158559799194336,0.2490625790347588,0.22322896741501394,0.18992654774396642,0.18992654774396642,0.01674561227674471,13.060347080230713,GAT
9.0,3.280778169631958,0.2648640327245137,0.25950535252860835,0.218319856798963,0.218319856798963,0.01938617613404714,13.060611248016357,GAT
10.0,3.2463362216949463,0.27068099097216874,0.2717876438806671,0.23078822294920068,0.23078822294920068,0.0216561629279379,13.061142921447754,GAT
11.0,3.220691442489624,0.27390286009610626,0.2778952313836035,0.23887414357138448,0.23887414357138448,0.024327173245433015,13.061258316040039,GAT
12.0,3.195131301879883,0.27656392606195224,0.28242558475116614,0.24531407526284385,0.24531407526284385,0.027161751933293243,13.061269283294678,GAT
13.0,3.1779048442840576,0.278444266062612,0.2859491929259371,0.25025204205501717,0.25025204205501717,0.028675969157113422,13.06126356124878,GAT
14.0,3.14778995513916,0.2801266755368865,0.2892043357159636,0.25457276299816883,0.25457276299816883,0.029342546690038808,13.061248779296875,GAT
15.0,3.128385066986084,0.28183107729187057,0.29259371119836236,0.2577001419665453,0.2577001419665453,0.02918244776649153,13.061224460601807,GAT
16.0,3.1054489612579346,0.28333754852046933,0.2952783650458069,0.26101269468962823,0.26101269468962823,0.029413331427823715,13.06119155883789,GAT
17.0,3.0842785835266113,0.2850859348368723,0.2977616698546931,0.26391375018003005,0.26391375018003005,0.03045442518962031,13.061150550842285,GAT
18.0,3.0669689178466797,0.28729615904817407,0.30091613812544044,0.2677200995823303,0.2677200995823303,0.031773971698205526,13.061097145080566,GAT
19.0,3.041781187057495,0.29158465378652093,0.30447330447330445,0.2728226652675761,0.2728226652675761,0.0342395972089302,13.061034679412842,GAT
20.0,3.024731397628784,0.29856720291177796,0.308902983321588,0.27856305166347756,0.27856305166347756,0.036926036121753186,13.060962677001953,GAT
